1	1	0	385	7	266	申通-查快递,寄快递,上菜鸟裹裹查快递寄快递快递驿站提供快递、物流、国际快递查询服务查询最新运单跟踪数据来源：菜鸟裹裹数据来源：快递100点击获取我的位置信息输入地点未找到相关地点，请更换关键词正在加载，请稍后...周边无结果，换别的地方试试吧查看更多点击获取我的位置信息输入地点未找到相关地点，请更换关键词正在加载，请稍后...周边无结果，换别的地方试试吧查看更多
None	2	0	385	273	460	申通快递官网上海快递公司,提供国内国际递送服务.中国快递协会常务副会长兼秘书长李惠【护航G20】申通快递董事长陈...在线下单投诉与建议快件查询登陆www.sto.cn
None	3	None	None	None	None	在北京搜索申通快递_搜狗地图点击获取我的位置信息输入地点未找到相关地点，请更换关键词请选择准确地点申通快递(门头沟分部)北京市门头沟区东辛房增产路164号1 路线 010-51281120申通快递十里堡公司北京市朝阳区石各庄路91号2 路线 电话申通快递昌平公司北京市昌平区沙阳路附近3 路线 18001282352查看更多结果
4	4	0	385	1014	1461	申通快递_搜狗百科总部地点：中国上海所属产业：国际、国内快递运输服务简介：2015年8月24日,申通快递宣布亿元战略投资中国最大的在线快递服务平台微快递.2015年12月1日晚间,浙江上市公司艾迪西发布公告称,拟置出全部资产、同时置入申通快递100%股权,交易对价为169亿元.公司简介发展历史产品服务企业理念
None	5	0	385	1468	1607	北京申通快递-PoweredbyPageAdmin北京申通快递服务有限公司是申通快递有限公司在北...多渠道便捷服务提升客户满意度...柳春三月开画谋篇牵...www.bjsto.cn
None	6	19	366	1613	1784	申通快递客服电话由搜狗号码通认证为官方电话95543拨打400-889-5543拨打
None	7	0	1	366	367	
None	8	19	366	1791	1912	91%的人还搜了申通快递价格申通快递单号查询申通快递官网申通快递加盟
None	9	0	385	1918	2148	申通快递的相关问答_搜狗知识申通快递_百度知道5个回答[满意答案]我们申通一贯秉承“快递我最慢、收费我最高、服务我最差、丢货不赔偿”的经营理念,“客户的不满意”就是我们的“追球”目标.今年以来,我们通过“努力”,让我们的飞机在天上飞三天以上才落地,有力地申通快递怎么样?好吗_百度知道26个回答查看更多
None	10	0	1	366	367	
None	11	0	1	366	367	
None	12	0	385	2319	2458	申通快递单号查询_快递100提供实时、快速、准确的的申通快递单号查询跟踪服务、申通快递网点分布、申通快递电话查询服务;支持手机...快递100-m.kuaidi100.com
None	13	19	366	2464	2520	申通快递_热门回答_知乎关注：82精华问题：21
