None	1	7	378	6	407	下面很痒是怎么回事最佳意见建议:最好去医院做个检查，如果今天还是很痒，也可以用小苏打水清洗外阴，或者用达克宁栓...提及阴道,外阴,阴道炎,白带,霉菌性阴道炎,真菌感染,甲硝唑,高锰酸钾,湿热,洁尔阴有问必答网 2011-02-119女性下面瘙痒怎么办_百度经验女性下面瘙痒怎么办,当我们痒的时候，理所当然地去挠痒。但是，如果下面瘙痒去挠的话，可能并不太得体。...提及阴道炎,外阴瘙痒,个人卫生百度经验 2014-02-0748下面痒是怎么回事呀？爱问知识人 2007-03-302查看932401条问答
None	2	7	378	413	457	您可能感兴趣暂时没有数据,刷新重试
3	3	17	97.71875	951	965	wapask.39.net 
4	4	7	378	618	823	下边痒是怎么回事-寻医问药网-xywy.com4个回答最新回答：2011-10-17全部症状：下边起了水疱，痒。发病时间及原因：做了性爱之后起的。治疗情况：你好！考虑可能是由于妇科炎症引起的下身瘙痒.由于1,女性外阴部位皮肤非常娇嫩,皮肤汗腺丰富,皱褶多,隐蔽不...寻医问药网
5	5	17	97.71875	951	965	wapask.39.net 
None	6	17	99.703125	1065	1079	m.douban.com 
None	7	7	378	1098	1299	我下面很痒是怎么回事呀？百度知道5个回答2014-04-26若发生外阴骚痒，首先要注意外阴部的清洁卫生，不用肥皂清洗外阴；尽量克制搔抓和摩擦患处；饮食忌辛辣；注意避免情绪的忧郁和紧张。若仍不能缓解症状，应去医院就诊，查出骚痒的原因，针对病因治疗。治疗...zhidao.baidu.com
None	8	7	378	1305	1465	下面痒是怎么回事的相关新闻孕妇乳头痒怎么回事六大原因分析3158母婴网  3周前更多相关新闻
None	9	7	378	1471	1652	下面痒怎么回事6个回答2009-03-04不知道你是男孩子还是女孩子，如果是男孩子。一般而言，主要见于以下几种：一是女性白带过多，或者炎性产物混杂，性交时此类白带刺激了男方生殖器官，引起生殖器部位发痒。二是女方患滴虫性阴道炎或...wenwen.m.sogou.com
None	10	7	378	1658	1839	我的下面经常会痒怎么回事啊?百度知道3个回答2006-01-18虽然有少数性传播疾病会引起阴部瘙痒，但阴部瘙痒更多是由一些常见的皮肤病引起来的。得了这种病的不少未婚和正派女性，都有可能遇到的这种情况，一定要到正规医院皮肤科就诊。一般来讲，可以从以下几个...zhidao.baidu.com
None	11	7	378	1845	2026	下面很痒是怎么回事-育儿问答-摇篮网5个回答2015-07-19你好这位朋友你的情况是外阴炎的现象！注意卫生，预防感染。注意外生殖器的卫生清洁。内裤要柔软、棉质，通风透气性能良好，要每天换洗，每天用温水清洗外阴，清洗外阴的盆和毛巾要用沸水消毒，换洗的内裤...3g.yaolan.com
