1	1	0	385	10	154	长江水文网官网水文中游局技术大比武激战正酣长江口局外业工地上建起临时党支部下游局积极开展声学多普勒流速剖面仪比测...3g.cjh.com.cn评价为您推荐：长江水位公告长江水文网实时水情表湖南水文网江西水文武汉天气中央气象台南水北调中线工程长江航道局
2	2	0	385	164	286	长江水文网-水情信息茅坪(二)06日17时146.12-三峡水库06日14时146.1910000(入)13700(出)...www.cjh.com.cn评价为您推荐：长江水位公告汉江水文网实时水情今日长江预告水位2016年长江水位分析长江水文网官网江西水文信息网长江流域中央气象台
3	3	0	385	296	418	长江水文网-长江流域重要站实时水情表宜昌11日14时41.6610700涨九江11日14时13.1918500落数据来源:长江委水文局...www.cjh.com.cn评价为您推荐：长江水位公告长江上游重点实时水情今日长江预告水位汉江水文网实时水情丹江口水库实时水情2016年长江水位分析长江水文网官网南水北调中线工程
4	4	0	385	428	550	长江上游水文网长江上游水文水资源勘测局16-09-09[支部书记谈党建]加强基层党建工作服务长江上游防汛16-09-08长江委水文局完成上游局水文缆道超...www.cjsysw.com.cn评价为您推荐：长江水文网实时水情表长江水位公告长江水利网重庆航运网长江三峡集团公司水情长江海事局长江航道在线三峡水情
5	5	0	385	560	682	汉江水文网宋志宏到汉江局进行安全检查发挥先锋作用让党旗在...感谢测站,感谢长江水文大家堂课。感谢测站...hj.cjh.com.cn评价为您推荐：汉江水文网实时水情丹江水文网汉江水位查询湖北水文网丹江口水库实时水情湖南水文网兴隆水情简报汉江水位
None	6	0	385	692	915	长江水文网_相关地名长江源自然环境恶劣三峡水库长江三峡水利枢纽工程乌东德水电站世界级巨型水电站长江水系中国第一长河城陵矶国家一类口岸长江口长江流入大海的入口城陵矶水文站国家一类口岸寸滩长江大桥重要节点工程三峡水电站三峡大坝向家坝水电站中国第三世界第五电站小南海水电站水能源开发点白鹤滩水电站第二个梯级电站
None	7	0	385	925	1069	长江水文网水文局机关办公室外线(备用传真)027-82410218水文...水文局机关长江水文情报预报中心主任室027-82829648...www.cjh.com.cn评价为您推荐：长江水文网实时水情表长江水位公告武汉水文网长江航道局武汉关水位查询
None	8	0	385	1079	1201	长江水利委员会_长江水利网欢迎您!长江水利委员会,长江水利委员会官方网站,三峡工程设计总成单位www.cjw.gov.cn为您推荐：长江水利委员会待遇长江水利委员会是什么级别长江水位每日公告长江上游水利网蔡其华长江三峡集团公司水情三峡总公司刘雅鸣
None	9	0	385	1211	1355	长江水文网|cjh.com.cn2015年10月16日 - 长江水利委员会水文局(以下简称长江委水文局)是具有一定管理职能的完全公益类事业单位(正局级)m.top.chinaz.com65条评价为您推荐：长江水利委员会长江水文网丹江口武汉水文网孝感水文网长江水文网实时水清长江水位查询
None	10	0	385	1365	1496	长江水文网的相关消息长江水利委员会水文局国家水资源监控能力建设项目(...11天前 政府采购信息网为您推荐：龙羊峡水库南水北调中线工程1998年洪水武汉98年汉口最高水位长江入海口长江口黄河入海口长江水利委员会
None	11	0	385	1506	1729	长江水文网_相关机构水利部国务院主管水利的部门长江水利委员会属水利部流域管理机构长江航道局公益性事业单位长江海事局隶属中国海事局国家防汛抗旱总指挥部水利部单设办事机构北京市水务局掌管北京水力资源漳河工程管理局属准公益性事业单位江西省水利厅为省人民政府组成部门湖北省水利厅为省政府组成部门湖北省汉江河道管理局纯公益类水利事业单位九江市水利局为市人民政府工作部门长江重庆航道局国家公益型事业单位
