None	1	0	385	6	118	绿地控股-紧急诊股!重大利空:73只股或跌停,紧急清仓,紧急绿地控股tpfs.com.cn-广告
None	2	0	385	124	258	2016绿地控股一览表绿地控股未来走势如何，专家解读之后给出最新牛股推荐。hzhfzx.com-广告
None	3	0	385	264	398	绿地控股行情有惊喜,新消息披露绿地控股行情趋势分析,抄底有机会后市行如何,进入新看点!hy5188.com-广告
1	4	0	385	404	563	绿地集团世界500强企业中国驰名商标绿地集团首个日本商业项目计划年内开业绿地集团出海复制“智慧城市”率先落地马来西亚2016-08-23绿地连续五年蝉联《财富》世界500强居房企首位2016-07-28绿地控股...www.greenlandsc.com
2	5	0	385	569	744	绿地集团简介：绿地集团是中国第一家也是目前(截止2013年)唯一一家跻身《财富》世界500强的以房地产为主业的企业集团。201...基本介绍集团简介发展历程企业理念
None	6	0	385	750	1313	绿地集团_loader.use('zepto',function(){var$context=$(".super_map_map"),$mapImg=$(".js-mh-map",$context);functionupdateImageMapUrl(opts){opts=opts||{};varwidth=$context.width(),src=opts.src||'http://map0.qhimg.com/static/?maptype=roadmap&format=png8&scale=1.5';/*删除src参数*/deleteopts.src;/*删除size参数*/src=src.replace(/&size=\d+[^\d]+\d+/,'');if(width==0){width=$("div.r-results").width()-14;/*$(".g-card").width()-2;*/}src+='&size='+width*2+'x'+'240';$.each(opts,function(key,item){src+='&'+key+'='+encodeURIComponent(item);});/*src+='&markers=icon:locate|position:'+curPos.y+','+curPos.x;*//*如果支持webp使用webp格式*/if(window.ENV&&ENV.webp){src=src.replace('&format=png8','&format=webp')}src&&$mapImg.attr("src",src);}/*地图图片添加修改图片URL的监听事件;*/$('body').on('change:mapurl',function(event,opts){if($context.width()){updateImageMapUrl(opts);}else{MSO.Observer.subscribe('fold-expand',function(){updateImageMapUrl(opts);});}});$('body').on('change:mapclickurl',function(event,opts){opts=opts||{};varhrefs=['http://m.map.so.com/#search'],href='javascript:;',args=[],ids=opts.ids||'',mp=opts.mp||'',keyword=opts.keyword||'';hrefs.push(opts.mode||'map');/*ids=f9afee47c75ecae0%2C5a72cf5b61e7caed&_keyword=测试',*/if(ids){args.push('ids='+ids);}if(keyword){args.push('_keyword='+keyword);}if(mp){args.push('mp='+mp);}if(args.length>=2){hrefs.push(args.join('&'));href=hrefs.join('/');}$('.js-mh-map-click').attr('href',href);});})A.绿地集团北京市大兴区兴丰大街01到这去电话B.绿地集团天星街1号院1001到这去电话C.绿地集团北京市朝阳区西大望路1号温特莱中心01到这去电话360地图查看更多//selectSort.jssourcefile:./sort/selectSort.js//筛选_loader.use('zepto',function(){varcity='北京',mso_x='0',mso_y='0',more_dom=$('#super_map_footer_more_href'),filterParams={};//存储筛选条件varapp={init:function(){this.bindEvent();this.updateTitleUrl();//更新地图点击跳转的urlthis.updateMapClickUrl();},formatParams:function(){varparams={};$.each(filterParams,function(key,value){var_key=key.replace(/_([^_]+)_\d_/,"$1");if(!params[_key]){params[_key]=value;}else{if(value){params[_key]+=','+value;}}})returnparams;},updateTitleUrl:function(){vartitle_obj=$('.js-super-map-title-click');vardata={keyword:"%E7%BB%BF%E5%9C%B0%E9%9B%86%E5%9B%A2",mp:mso_y+','+mso_x,city:city};$.extend(data,this.formatParams());varurl="http://m.map.so.com/#search/list/src=oneboxwap";$.each(data,function(key,value){url+='&'+key+'='+value;})title_obj.attr('href',url);more_dom.attr('href',url);},updateMapClickUrl:function(){varlist_item=$('.super_map_detailli[data-pguid]'),id_array=[],ids;//生成pguid串$.each(list_item,function(index,item){id_array.push($(item).data('pguid'));});ids=id_array.join(',');$('body').trigger('change:mapclickurl',{keyword:'%E7%BB%BF%E5%9C%B0%E9%9B%86%E5%9B%A2',ids:ids,mp:mso_y+','+mso_x});},bindEvent:function(){varself=this;//更新静态图url$('body').trigger('change:mapurl',{src:'http://map0.qhimg.com/static/?center=&size=600x300&format=png8&maptype=&scale=1.5&bounds=&locate=&markers=color%3Ared%7Clabel%3AC%7Cposition%3A39.91331%2C116.47667%24color%3Ared%7Clabel%3AB%7Cposition%3A39.75583%2C116.15988%24color%3Ared%7Clabel%3AA%7Cposition%3A39.770209%2C116.33448%24icon%3Alocate%7Cposition%3A%2C'});//定位更新后更新数据$('body').on('change:location',function(event,location){mso_x=location.x;mso_y=location.y;city=location.city;self.updateInfo({user_tpl:'ajax/m-super-map-default-sort',container:'.super_map_sort_list',noFilterParams:true});});$('body').on('change:updateInfo',function(){//更新列表内容app.updateInfo();});$('body').on('change:filterParams',function(event,data){filterParams=data.filterParams;});//切换显示与隐藏的公交线路$('body').on('click','.morebtnlink',this.toggleBusLine);//切换电话$('body').on('click','.telDropIcon',function(){$(this).closest('.telBox').toggleClass('tipsBoxHover')});},url:function(opts){opts=opts||{};vardata={query:'%E7%BB%BF%E5%9C%B0%E9%9B%86%E5%9B%A2',url:'%E7%BB%BF%E5%9C%B0%E9%9B%86%E5%9B%A2',mso_x:mso_x,mso_y:mso_y,pagesize:3},_filterParams=opts.noFilterParams?{}:this.formatParams(),user_tpl=opts.user_tpl||'ajax/m-super-map-default';$.extend(data,_filterParams);varurl='http://m.map.so.com/onebox/?act=ajax&tpl=1&d=mobile&local=&type=super-map-default&user_tpl='+user_tpl;$.each(data,function(key,value){url+='&'+key+'='+value;});if(location.protocol=="https:"){url='https://p.ssl.so.com/p/'+encodeURIComponent(url+'&osrc=https_srp');}returnurl;},//更新列表内容updateInfo:function(opts){opts=opts||{};varself=this,url=this.url(opts),page_url=this.url($.extend({},opts,{user_tpl:''})),container=opts.container||'.super_map_detail';varcallback;(function(container){callback=function(data){data=data||{};varhtml=data.html||'<pclass="noresult">没有找到结果!</p>',image_src=data.map&&data.map.image_src||'';$(container).html(html);$('body').trigger('change:mapurl',{src:image_src});self.updateMapClickUrl();self.updateTitleUrl();//隐藏显示查看更多if(data.total_count&&data.total_count>5){more_dom.show();}else{more_dom.hide();}};})(container);$.ajax({dataType:'jsonp',url:url,jsonp:'callback',success:callback,error:function(){console.log('erro');}})},toggleBusLine:function(event){event.preventDefault();varstatus=parseInt($(this).data('status'));if(!status){$(this).data('status',1);$(this).siblings('a').show();$(this).find('em').text('收起');}if(status){$(this).data('status',0);$(this).closest('.busnum').find('a:nth-child(n+10)').hide();$(this).find('em').text('更多');}}};app.init();});北京_loader.add('md5','http://s1.qhimg.com/static/c75e82004310a152.js');_loader.use('zepto,md5',function(){varmsocityVal=$('#msocityEl').text()||'';$('body').delegate('a[data-addqtoken="1"]','click',function(){vardom=$(this),href=dom.data('href')||dom.attr('href'),pid=dom.data('pid'),city='&city_name='+msocityVal,p=['pid='+pid,'ufrom=c','_='+(newDate).getTime()];if(!pid){return;}vargetQT=function(p,cb){/*qtoken不可缓存，每次请求返回的qtoken都不一样*/varp=p.sort(),rp="",sk='&sk=b69ed2538337afa80dbb10e71814b152';rp=(p.length>1)?p.join('&')+sk:p[0]+sk;varsn=md5(rp);$.ajaxJSONP({cache:true,url:"http://shenbian.so.com/order/getQtoken?"+p.join("&")+"&sn="+sn+"&callback=?",success:function(data){if(!data.errno){cb(data.data);}else{alert('QToken获取失败');}}});};getQT(p,function(qt){/*链接中添加qtoken参数;*/href=href.replace(/([^?]*)\/?\??(.*)?/,function(url,path,params){params=params||'';varjoiner=params&&params.indexOf('#')!=0?'&':'';returnpath.replace(/\/$/,'')+'?qtoken='+qt+joiner+params+city;});window.location.href=href;});returnfalse;});});_loader.use('zepto',function(){$('.super_map_sort_list,.super_map_box1,.super_map_container,.m-super-map-cinema-list-c,.mohe-m-super-map-cinema-ajax,#mohe-m-super-map-cinema-brand,#mohe-m-super-map-place-business').delegate('a.gotohere','click',function(){varscn=$(this).data('scn');varsclon=$(this).data('sclon');varsclat=$(this).data('sclat');varecn=$(this).data('ecn');vareclon=$(this).data('eclon');vareclat=$(this).data('eclat');varfrom=$(this).data('from');varaction=$(this).data('action')||'topoi';goToHere(this,scn,sclon,sclat,ecn,eclon,eclat,'',from,action);})functiongoToHere(ele,scn,sclon,sclat,ecn,eclon,eclat,tramode,from,action){varua=navigator.userAgent;sclon=sclon=="0"?'':sclon;sclat=sclat=="0"?'':sclat;if(window.map_plugin_110_installed){varmatches=ua.match(/(mso_app)\s*\(((\d+)\.(\d+)\.(\d+)\.(\d+))\)$/);varmsoAppVersion="";if(matches){msoAppVersion=matches[2];}varscn=scn.replace(/\"|\'/,"");varecn=ecn.replace(/\"|\'/,"");varscheme_url="openapp://com.qihoo.msearch.qmap/route?scn="+scn+"&sclon="+sclon+"&sclat="+sclat+"&ecn="+ecn+"&eclon="+eclon+"&eclat="+eclat+"&tramode="+tramode+"&action="+action+"&from="+from+"&msoAppVersion="+msoAppVersion;varwapSchema='$web_app#scheme_url:#mse_token#{"app_url":"'+scheme_url+'","web_url":"","leidian_url":"ddd","pkg_name":"包名"}';window.monitor&&monitor.log&&monitor.log({mod:'route',type:'goToHere',msoAppVersion:msoAppVersion},'click');console.log(wapSchema.replace('#mse_token',window.mse_token||'#null#'));}else{varstart='';if(sclon&&sclat){start=scn+"$$"+sclon+","+sclat;}//由于在身边插件中存在漫游切换位置，切换位置后需要使用真实定位点进行导航，//但这里的start由于接口没有传用户真实的坐标，所以不传，由map进行获取起点位置;if(ua.indexOf('haosouapp_shenbian')>-1||ua.indexOf('360shenbian')>-1){start='';}varsrc="http://m.map.so.com/?_modeType=map#route/index/start="+start+"&end="+ecn+"$$"+eclon+","+eclat;ele.href=src;}}})
None	7	15	370	1334	1622.75	95%的人还搜了：中海地产集团恒大地产集团有限公司华润置地有限公司广州富力地产股份有限公司绿地集团股票代码绿地集团董事长张玉良绿城集团华润置地有限公司绿地集团上市
None	8	0	385	1641.75	1859.75	绿地集团_公司概况、员工资料、联系方式_脉脉孟可绿地集团技术总监IT互联网|研发杜雯绿地集团渠道经理房产建筑|市场商务查看所有的绿地集团员工
None	9	0	385	1865.75	2024.75	【北京绿地集团招聘信息】-看准网想去绿地集团求职?去绿地集团找工作?已有4条绿地集团招聘信息在看准网(Kanzhun.com)★录入,点击查看北京绿地集团招聘职位,以及绿地集团工资、面试、评价等信息房地...看准网
None	10	0	385	2030.75	2221.75	绿地集团在北京的楼盘都有哪些?360问答-2013年4月2日1密云:绿地国际花都房山:绿地启航社、绿地新都会国际花都、绿地启航国际、绿地新都会商业大兴:绿地财富中心、新里西斯莱公馆、绿地中央广场朝阳:绿地中心盘龙谷:古根海姆山庄、星梦工坊香河:我家工坊通州:京杭广场密云:绿地国际花都房山:绿地启航社、绿地新都会国际花都、绿地启航国际、绿地新都会商业大兴:绿地财富中心、新里西斯莱公馆、绿地中央广场朝阳:绿地中心盘龙谷:古根海姆山庄、星梦工坊香河:我家工坊通州:京杭广场查看全文展开
None	11	15	370	2242.75	2406.5	相关人物张玉良许家印潘石屹王石
None	12	0	385	2430.5	2589.5	绿地集团4月22日,第九届中国(河南)国际投资贸易洽谈会在郑州拉开序幕,在河南省省长谢伏瞻、河南省政协主席叶冬松等领导的共同见证下,郑东新区管委会与绿地集团中原事业部正式...www.hnldzy.cn
None	13	0	385	2595.5	2778.5	【绿地集团招聘,求职】绿地集团前程无忧官方招聘网站绿地集团招聘前程无忧官方网站,提供最新绿地集团招聘职位,校园招聘信息,绿地集团面试技巧等。帮助您顺利踏入绿地集团的大门,与众多绿地集团精英们开启一段崭新的职业...前程无忧
None	14	0	385	2784.5	2943.5	绿地建设集团为响应党中央、国务院的号召,适宏观经济需求与国家和绿地控股集团的发展相同步,经建设公司.更多内容恒欣投资公司的房地产业始于1992年,如今,我们通过组建投资公司,把...www.glcgroup.cn
None	15	0	385	2949.5	3108.5	绿地集团世界500强企业中国驰名商标筑就绿地百年基业[详细内容]绿地控股(600606)房地产主业植入创客引擎绿地200亿投建南昌国际双创中心深耕一二线城市绿地启建济南CBD绿地第五家绿地进军跨境电商...www.ldjt.com.cn
None	16	0	385	3114.5	3273.5	绿地集团北京分公司绿地集团北京分公司主要经营:null等产品。公司尊崇踏实、拼搏、责任的企业精神,并以诚信、共赢、开创经营理念,创造良好的企业环境,以全新的管理模式,完善的技术,周到的...传众网
